taskround,dataset_flag,static_flag,location,fine_grained_analysis_flag,date,file_path,min_ts,max_ts,max_lat,min_lat,max_lon,min_lon,static_flag_new
t-wl-tsp25,new,static,TP8,,20250505-t,20250505-t/gps_cellset_thput_0.1/gct_trace_t-wl-tsp25.csv,1746500374.1,1746500542.0,40.4274,40.42694,-86.92012,-86.92126,driving
t-fd-p53-2,new,static,TP8,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p53-2.csv,1746500388.4,1746500585.4,40.42747,40.42742,-86.92174,-86.92183,static
t-dl-tsp26-1,new,static,,se3,20250505-t,20250505-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp26-1.csv,1746500774.5,1746500970.8,40.42694,40.42688,-86.92017,-86.92021,static
t-fd-p53-3,new,static,TP8,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p53-3.csv,1746500974.7,1746501173.1,40.42749,40.42742,-86.92172,-86.9218,static
t-dl-tsp26-2,new,static,,se3,20250505-t,20250505-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp26-2.csv,1746500998.6,1746501212.4,40.42695,40.42694,-86.92017,-86.92018,static
t-fd-p53-4,new,static,TP8,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p53-4.csv,1746501209.9,1746501405.5,40.42748,40.42724000000001,-86.92164,-86.92181,static
t-dl-tsp26-3,new,static,,se3,20250505-t,20250505-t/gps_cellset_thput_0.1/gct_trace_t-dl-tsp26-3.csv,1746501243.9,1746501448.5,40.42696,40.42692,-86.92016,-86.92019,static
t-fd-p53-5,new,static,TP8,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p53-5.csv,1746501439.0,1746501636.2,40.42749,40.42743,-86.92172,-86.9218,static
t-wl-tsp26,new,driving,,,20250505-t,20250505-t/gps_cellset_thput_0.1/gct_trace_t-wl-tsp26.csv,1746501513.2,1746501650.4,40.42739,40.42696110000001,-86.92017109999998,-86.92120329999999,driving
t-fd-walking-1,new,static,TP8,,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-walking-1.csv,1746502123.9,1746502471.6,40.42937,40.42732,-86.92137,-86.92217,driving
t-fd-p50-1,new,static,,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p50-1.csv,1746502555.9,1746502749.3,40.4293,40.42925,-86.92179,-86.92184,static
t-fd-p50-2,new,static,,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p50-2.csv,1746502784.5,1746502984.0,40.42929,40.42926,-86.92178,-86.92181,static
t-fd-p50-3,new,static,,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p50-3.csv,1746503023.2,1746503223.9,40.42929,40.42926,-86.92178,-86.92182,static
t-fd-p1-1,new,static,,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p1-1.csv,1746503506.1,1746503757.8,40.42902,40.42886,-86.92092,-86.92107,static
t-fd-p1-2,new,static,,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p1-2.csv,1746503811.9,1746504004.7,40.42907,40.42873,-86.92088000000003,-86.92115,static
t-fd-p1-3,new,static,,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p1-3.csv,1746504352.2,1746504551.0,40.42912000000001,40.42888,-86.9209,-86.92105,static
t-fd-p1-4,new,static,,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p1-4.csv,1746504583.4,1746504785.1,40.42912000000001,40.42883,-86.92089,-86.92105,static
t-fd-p1-5,new,static,,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p1-5.csv,1746504816.1,1746505022.9,40.42925,40.4287711,-86.9207,-86.92109,static
t-fd-p49-1,new,static,TP7,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p49-1.csv,1746505302.8,1746505503.4,40.4287,40.42836,-86.91915999999998,-86.91941,static
t-fd-p49-2,new,static,TP7,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p49-2.csv,1746505533.1,1746505734.0,40.42851,40.42832,-86.91906,-86.91938,static
t-fd-p49-3,new,static,TP7,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p49-3.csv,1746505775.9,1746505983.1,40.42854000000001,40.42845,-86.91924,-86.91936,static
t-fd-p49-4,new,static,TP7,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p49-4.csv,1746506038.1,1746506250.6,40.42852,40.42849,-86.91922,-86.91935,static
t-fd-p49-5,new,static,TP7,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p49-5.csv,1746506281.3,1746506501.9,40.42852,40.42833,-86.9191689,-86.91938,static
t-fd-p48-1,new,static,TP7,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p48-1.csv,1746506709.7,1746506896.2,40.42849,40.42836,-86.91853,-86.9186,static
t-fd-p48-2,new,static,TP7,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p48-2.csv,1746506951.0,1746507147.1,40.42841,40.42839,-86.91848,-86.91851,static
t-fd-p48-3,new,static,TP7,se3,20250505-yb,20250505-yb/gps_cellset_thput_0.1/gct_trace_t-fd-p48-3.csv,1746507205.9,1746507406.1,40.42839,40.42838,-86.91851,-86.91852,static
t-wl-s1e1,new,static,TP13,,20250506-t,20250506-t/gps_cellset_thput_0.1/gct_trace_t-wl-s1e1.csv,1746543331.5,1746543976.1,40.42593,40.42219,-86.91733,-86.91819,driving
t-wl-s1e1-1,new,static,TP18,,20250506-t,20250506-t/gps_cellset_thput_0.1/gct_trace_t-wl-s1e1-1.csv,1746543976.0,1746544643.6,40.42329,40.42025,-86.91804,-86.91955,driving
t-wl-s1e1-2,new,static,TP18,,20250506-t,20250506-t/gps_cellset_thput_0.1/gct_trace_t-wl-s1e1-2.csv,1746544670.3,1746544819.4,40.42156,40.42036,-86.91718,-86.91794,driving
t-wl-s1e1-3,new,static,TP18,,20250506-t,20250506-t/gps_cellset_thput_0.1/gct_trace_t-wl-s1e1-3.csv,1746544865.2,1746545581.6,40.42515,40.42153,-86.9165411,-86.91781999999998,driving
t-wl-s1e1-4,new,static,TP13,,20250506-t,20250506-t/gps_cellset_thput_0.1/gct_trace_t-wl-s1e1-4.csv,1746545618.9,1746545801.2,40.4239,40.42253,-86.91662,-86.91696,driving
t-wl-s1e1-5,new,static,,se1,20250506-t,20250506-t/gps_cellset_thput_0.1/gct_trace_t-wl-s1e1-5.csv,1746545829.5,1746545854.2,40.42255,40.42248,-86.91656,-86.91659,static
t-wl-s1e1-6,new,static,TP17,,20250506-t,20250506-t/gps_cellset_thput_0.1/gct_trace_t-wl-s1e1-6.csv,1746545885.8,1746546069.2,40.42261,40.42124,-86.91651,-86.91688,driving
t-wl-s1e1-7,new,static,TP17,,20250506-t,20250506-t/gps_cellset_thput_0.1/gct_trace_t-wl-s1e1-7.csv,1746546094.3,1746546312.1,40.42148,40.4203389,-86.9165,-86.91718890000001,driving
t-wl-s1e1-8,new,static,TP17,,20250506-t,20250506-t/gps_cellset_thput_0.1/gct_trace_t-wl-s1e1-8.csv,1746546343.0,1746546963.8,40.42516,40.42032,-86.91555,-86.91657,driving
t-wl-s1e1-9,new,static,TP15,,20250506-t,20250506-t/gps_cellset_thput_0.1/gct_trace_t-wl-s1e1-9.csv,1746547005.8,1746547509.4,40.42515,40.42157,-86.91425,-86.91555,driving
t-wl-s1e1-10,new,driving,,,20250506-t,20250506-t/gps_cellset_thput_0.1/gct_trace_t-wl-s1e1-10.csv,1746547544.3,1746547746.5,40.42158,40.42025,-86.9138642,-86.915,driving
t-wl-s1e1-11,new,static,TP16,,20250506-t,20250506-t/gps_cellset_thput_0.1/gct_trace_t-wl-s1e1-11.csv,1746547773.7,1746548495.1,40.42622,40.42026,-86.91384000000002,-86.91626,driving
t-wl-s1e1-12,new,driving,,,20250506-t,20250506-t/gps_cellset_thput_0.1/gct_trace_t-wl-s1e1-12.csv,1746548521.5,1746548669.4,40.42634,40.42617,-86.9162,-86.91778000000002,driving
t-wl-s1e1-1,new,static,TP18,,20250506-t1,20250506-t1/gps_cellset_thput_0.1/gct_trace_t-wl-s1e1-1.csv,1746574433.8,1746575591.7,40.42157,40.42024,-86.91398000000002,-86.91825,driving
t-wl-s1e1-2,new,static,TP17,,20250506-t1,20250506-t1/gps_cellset_thput_0.1/gct_trace_t-wl-s1e1-2.csv,1746575682.6,1746577092.2,40.42384000000001,40.42146,-86.91386999999997,-86.91821,driving
t-wl-s1e1-3,new,static,TP14,,20250506-t1,20250506-t1/gps_cellset_thput_0.1/gct_trace_t-wl-s1e1-3.csv,1746577130.8,1746578311.5,40.42515,40.42308,-86.91384000000002,-86.91864,driving
t-wl-s1e1-4,new,static,TP13,,20250506-t1,20250506-t1/gps_cellset_thput_0.1/gct_trace_t-wl-s1e1-4.csv,1746578341.0,1746579779.3,40.42628,40.42427,-86.91378,-86.91909,driving
t-wl-s1e1-5,new,static,TP18,,20250506-t1,20250506-t1/gps_cellset_thput_0.1/gct_trace_t-wl-s1e1-5.csv,1746580422.3,1746581578.6,40.42429,40.42025,-86.91639,-86.91848900000002,driving
t-wl-s1e1-6,new,static,TP17,,20250506-t1,20250506-t1/gps_cellset_thput_0.1/gct_trace_t-wl-s1e1-6.csv,1746582072.6,1746583901.7,40.42611,40.42024,-86.91449,-86.91644000000002,driving
t-wl-s1e1-7,new,static,TP18,,20250506-t1,20250506-t1/gps_cellset_thput_0.1/gct_trace_t-wl-s1e1-7.csv,1746584047.4,1746585620.4,40.42422,40.42025,-86.915,-86.91821,driving
t-wl-s1e1-8,new,static,TP17,,20250506-t1,20250506-t1/gps_cellset_thput_0.1/gct_trace_t-wl-s1e1-8.csv,1746585650.8,1746586430.8,40.42713,40.42018,-86.91366,-86.91787,driving
t-fd-p22-s1e1-1,new,static,TP13,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p22-s1e1-1.csv,1746808473.1,1746808717.7,40.42512,40.4251,-86.91739,-86.91741999999998,static
t-fd-p22-s1e1-2,new,static,TP13,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p22-s1e1-2.csv,1746808754.1,1746808962.0,40.42509,40.42505,-86.91739,-86.91744,static
t-fd-p22-s1e1-3,new,static,TP13,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p22-s1e1-3.csv,1746808991.5,1746809186.9,40.4250967,40.42507,-86.91741999999998,-86.91744,static
t-fd-p6-s1e1-1,new,static,TP13,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p6-s1e1-1.csv,1746809607.4,1746809800.4,40.4252,40.42502,-86.91663,-86.91675,static
t-fd-p6-s1e1-2,new,static,TP13,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p6-s1e1-2.csv,1746809823.7,1746810021.3,40.42515,40.42512,-86.91658000000002,-86.91664,static
t-fd-p6-s1e1-3,new,static,TP13,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p6-s1e1-3.csv,1746810308.4,1746810531.1,40.42516,40.4251,-86.91655,-86.91664,static
t-fd-p9-s1e1-1,new,static,TP13,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p9-s1e1-1.csv,1746810850.7,1746811072.3,40.42427,40.42425,-86.91574,-86.91575999999998,static
t-fd-p9-s1e1-2,new,static,TP13,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p9-s1e1-2.csv,1746811073.3,1746811503.0,40.42429,40.42419,-86.91573000000002,-86.9158,static
t-fd-p9-s1e1-4,new,static,TP13,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p9-s1e1-4.csv,1746811530.3,1746811719.7,40.42427,40.42419,-86.91564,-86.9158,static
t-fd-p3-s1e1-1,new,static,TP13,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p3-s1e1-1.csv,1746811870.4,1746812090.5,40.42404000000001,40.42381,-86.91605,-86.91637,static
t-fd-p3-s1e1-2,new,static,TP13,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p3-s1e1-2.csv,1746812115.5,1746812304.2,40.42415,40.42383,-86.91609220000002,-86.91635,static
t-fd-p3-s1e1-3,new,static,TP13,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p3-s1e1-3.csv,1746812325.9,1746812534.8,40.42395,40.42353,-86.916,-86.91631,static
t-fd-p8-s1e1-1,new,static,,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p8-s1e1-1.csv,1746812755.0,1746812980.9,40.42326,40.42308,-86.91589,-86.91614,static
t-fd-p8-s1e1-2,new,static,,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p8-s1e1-2.csv,1746813004.5,1746813201.4,40.42328,40.42321,-86.91601,-86.91614,static
t-fd-p47-s1e1-1,new,static,,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p47-s1e1-1.csv,1746813947.0,1746814181.5,40.42312,40.4230311,-86.91494,-86.91511,static
t-fd-p47-s1e1-2,new,static,,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p47-s1e1-2.csv,1746814211.2,1746814409.7,40.42313,40.423,-86.91435,-86.91494,static
t-fd-p47-s1e1-3,new,static,,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p47-s1e1-3.csv,1746814431.4,1746814647.8,40.42321,40.42299000000001,-86.91448000000003,-86.91507,static
t-fd-p19-s1e1-1,new,static,,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p19-s1e1-1.csv,1746814958.6,1746815206.4,40.42256,40.42249,-86.91686999999997,-86.91722,static
t-fd-p19-s1e1-2,new,static,,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p19-s1e1-2.csv,1746815225.0,1746815422.4,40.42258,40.42254000000001,-86.91698000000002,-86.91708,static
t-fd-p19-s1e1-3,new,static,,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p19-s1e1-3.csv,1746815445.4,1746815675.9,40.42257,40.42255,-86.91705,-86.91707,static
t-fd-p23-s1e1-1,new,static,TP18,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p23-s1e1-1.csv,1746815902.4,1746816095.1,40.42167,40.42155,-86.91723,-86.9173,static
t-fd-p23-s1e1-2,new,static,TP18,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p23-s1e1-2.csv,1746816115.6,1746816316.4,40.42155,40.42154,-86.91727,-86.91729000000002,static
t-fd-p23-s1e1-3,new,static,TP18,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p23-s1e1-3.csv,1746816342.4,1746816549.1,40.42155,40.42154,-86.91727,-86.91728,static
t-fd-p24-s1e1-1,new,static,TP17,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p24-s1e1-1.csv,1746816818.6,1746817106.6,40.4206,40.42051,-86.91691999999998,-86.91704,static
t-fd-p24-s1e1-2,new,static,TP17,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p24-s1e1-2.csv,1746817133.8,1746817342.6,40.42055,40.42053,-86.91698000000002,-86.91701,static
t-fd-p24-s1e1-3,new,static,TP17,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p24-s1e1-3.csv,1746817570.6,1746817771.4,40.42055,40.42052,-86.91696999999998,-86.917,static
t-fd-p29-s1e1-1,new,static,TP18,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p29-s1e1-1.csv,1746817997.1,1746818219.7,40.42173,40.42149000000001,-86.91808,-86.91824,static
t-fd-p29-s1e1-2,new,static,TP18,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p29-s1e1-2.csv,1746818242.2,1746818448.5,40.42157,40.42144,-86.91811,-86.91819,static
t-fd-p29-s1e1-3,new,static,TP18,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p29-s1e1-3.csv,1746818471.1,1746818687.2,40.42153,40.42142,-86.91812,-86.91816999999998,static
t-fd-p27-s1e1-1,new,static,TP14,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p27-s1e1-1.csv,1746818930.1,1746819118.2,40.4233,40.42317,-86.9182575,-86.91838,static
t-fd-p27-s1e1-2,new,static,TP14,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p27-s1e1-2.csv,1746819141.8,1746819331.5,40.42337,40.42326,-86.91829,-86.91833000000003,static
t-fd-p27-s1e1-3,new,static,TP14,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p27-s1e1-3.csv,1746819352.1,1746819536.8,40.42328,40.42325,-86.9183,-86.91835,static
t-fd-p26-s1e1-1,new,static,,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p26-s1e1-1.csv,1746820258.9,1746820458.8,40.4244235,40.4241,-86.91778000000002,-86.9178983,static
t-fd-p26-s1e1-2,new,static,,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p26-s1e1-2.csv,1746820487.0,1746820678.8,40.42429,40.42423,-86.91775,-86.91781999999998,static
t-fd-p26-s1e1-3,new,static,,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p26-s1e1-3.csv,1746820703.1,1746820892.2,40.42429,40.42427,-86.91778000000002,-86.91781,static
